index,question,answer,provided answer,expected true answer,response details
709,"A state's attorney was convicted in federal court of taking bribes to drop charges against an oil company. He was sentenced to probation. The state's attorney had served long enough to become fully qualified for his pension upon retirement. The state's attorney retired and immediately started receiving monthly pension checks. Subsequently, the governor signed into law a statute which provided in part:""Section 8. Any member of the state attorneys staff who is convicted of. . . bribery . . . shall not beentitled to receive any retirement or other benefit or payment of any kind from the state . Such conviction shall be considered a breach of the staff member's employment contract. ""Following the enactment of the statute, the state's attorney received a letter from the state which stated they are immediately discontinuing pension benefit payments to him on account of his bribery conviction. The state's attorney contacted an attorney, who challenged the discontinuance of benefits on the grounds that the new law was unconstitutional. In order to reinstate the state attorney's pension on the grounds that the statute is unconstitutional, the attorney's strongest argument would be that
Choices:
0. the state attorney was retroactively punished.
1. the statute is an ex post facto law
2. the supremacy clause invalidates the state law, because there is federal legislation regulating pension and profit sharing plans.
3. the statute has a chilling effecton legislators' rights to freely discuss pending bills with members of their staff.","The final answer is [1] the statute is an ex post facto law, with a confidence level of [90%].","The final answer is [1] the statute is an ex post facto law, with a confidence level of [90%].",1,"{""final answer"": ""1"", ""confidence"": null}"
768,"A victim was killed by a gunshot in the presence of three men. The fatal wound was inflicted by a single shot, and there was no suggestion of a conspiracy among those present. One of the three men was charged with the killing. The prosecution called one of the other men as its first witness. His testimony, if true, established that the defendant fired the shot that killed the victim. The defendant's attorney then called the man's longtime neighbor to impeach him. Which of the following offers of evidence is most likely to be admitted for the impeachment of the man?
Choices:
0. Testimony that the witness is a cocaine addict.
1. Testimony that the witness embezzled money from his employer last year.
2. Testimony that the witness is not, in the neighbor's opinion, worthy of belief.
3. Testimony that the witness is an atheist.","The final answer is [2] with a confidence level of [80%]. The testimony that the witness is not, in the neighbor's opinion, worthy of belief could be used as impeachment evidence since it would directly attack the credibility of the witness's testimony. However, the other options would not be relevant or sufficiently probative regarding the witness's credibility.","The final answer is [2] with a confidence level of [80%]. The testimony that the witness is not, in the neighbor's opinion, worthy of belief could be used as impeachment evidence since it would directly attack the credibility of the witness's testimony. However, the other options would not be relevant or sufficiently probative regarding the witness's credibility.",2,"{""final answer"": ""2"", ""confidence"": null}"
813,"The defendant has been charged with murder in the killing of his wife. The defense attorney is preparing a defense to show facts sufficient to support a verdict of voluntary manslaughter. Counsel has to prove all of the necessary elements during trial in order to support a voluntary manslaughter charge to the jury. Which of the following would not be proper proof to establish a voluntary manslaughter charge to the jury?
Choices:
0. The defendant acted several days after the provoking events.
1. The defendant acted in an overpowering heat of passion.
2. The defendant was provoked by accidentally seeing his wife having sexual relations with his best friend.
3. The defendant acted without deliberation and premeditation.",The answer is 2 with a confidence level of 90%.,The answer is 2 with a confidence level of 90%.,0,"{""final answer"": null, ""confidence"": ""90""}"
881,"Section 2022(a) of a state's medical licensing code provides:""For the purposes of this statute, only those persons who have graduated from an optometry school located in the state and accredited by the board of optometrists shall be licensed to conduct the practice of optometry within the state. ""A doctor graduated from a school of optometry located in a neighboring state. The following month, the doctor was granted a license to practice optometry in that neighboring state by its board of optometrists. For approximately one year, the doctor was engaged in the practice of optometry in the neighboring state. Subsequently, the doctor decided to relocate his practice to the state for which Section 2022(a) applies. The doctor re-domiciled in the state, where he opened a new office for the practice of optometry. When he initially opened his office, the doctor was unaware of the state's licensing provision for optometrists. Since the doctor was a licensed optometrist for 10 years, he assumed that he could practice optometry in the state by reciprocity. The doctor received notification from the state's board of optometrists that he was illegally practicing optometry and that he must immediately cease and desist from such practice. If the doctor challenges the constitutionality of Section 2022(a) of the medical licensing statute as violating the Commerce Clause, which of the following, if factually true, is the WEAKEST defense that the state could offer?
Choices:
0. The statute will help to ensure that only the most qualified optometrists practice in the state.
1. The statute will help protect the optometrists in the state from competition outside the state.
2. The statute will help to ensure a continuously available number of practicing optometrists within the state.
3. The statute will help to ensure that the practicing optometrists in the state are subject to standards of a regulatory body.",The final answer is [1] with a confidence level of [80%].,The final answer is [1] with a confidence level of [80%].,1,"{""final answer"": ""1"", ""confidence"": null}"
988,"A state has a statute requiring all candidates for lieutenant governor to file a petition with the signatures of 5,000 registered voters in order to have their names placed on the ballot. A candidate for lieutenant governor, did not receive the authorized number of signatures and did not have her name placed on the ballot. If the candidate brings an appropriate action challenging the constitutionality of the voter petition requirement, the best argument, if established, in support of the statute is that
Choices:
0. it is constitutional under the Fifteenth Amendment.
1. it is necessary to further a compelling state interest.
2. the candidates's petition contained 2,000 false signatures.
3. only one other candidate successfully petitioned to have his name placed on the ballot.","The final answer is [1] with a confidence level of [85%]. The best argument in this scenario, if established, in support of the statute is that it is necessary to further a compelling state interest. This means that the state has a valid reason to require the submission of a petition with the necessary number of signatures and that is to make sure that only candidates with significant public support are allowed to run for the office of lieutenant governor.","The final answer is [1] with a confidence level of [85%]. The best argument in this scenario, if established, in support of the statute is that it is necessary to further a compelling state interest. This means that the state has a valid reason to require the submission of a petition with the necessary number of signatures and that is to make sure that only candidates with significant public support are allowed to run for the office of lieutenant governor.",1,"{""final answer"": ""1"", ""confidence"": null}"
1013,"In 1973, a woman was the actual and record owner of 20 acres of certain undeveloped timberland. In September 1973, the woman mortgaged the 20 acres of timberland to the bank by a mortgage deed (in the traditional form of a conveyance in fee simple subject to a condition subsequent), which was not recorded until January 1974. The mortgage deed contained the following clause immediately after the legal description of the 20 acres of timberland:""Together with all the real property now owned by (the woman) or which shall be owned by (the woman) during the continuance of the indebtedness secured by this mortgage. "" This mortgage was given, as the recorded instrument revealed, to secure a note for $100,000 repayable over a 40-year term. In March 2004, the woman, using money loaned by a finance company, purchased a 50-acre mountainous estate situated outside of a major city. This deed was recorded immediately. In April 2004, the woman executed and delivered to the finance company a mortgage to secure its loan. This mortgage was promptly and duly recorded. The finance company had no actual notice of the prior mortgage to the bank. In February 2007, the woman defaulted on both mortgages. The bank then initiated foreclosure proceedings against the woman and the finance company as joint defendants. In its foreclosure action, the bank averred that its mortgage was a first mortgage on both the 20 acres of timberland and the 50-acre estate. The finance company filed a cross-complaint, alleging that its mortgage was a first mortgage on the 50-acre estate and praying for foreclosure on that parcel of property. In order to decide this case in favor of the bank, the court does not need to resolve which of the following issues?
Choices:
0. Whether the finance company is charged with record notice of the bank's mortgage.
1. Whether the quoted clause in the mortgage instrument to the 20 acres of timberland covers the 50-acre estate.
2. Whether the finance company's mortgage is a purchase money mortgage.
3. Whether the finance company can rely on the doctrine of implied purchase money liens.",The final answer is [1] with a confidence level of [90%].,The final answer is [1] with a confidence level of [90%].,3,"{""final answer"": ""1"", ""confidence"": null}"
1018,"A man who was an avid swimmer moved to a new town and began looking for a facility with a swimming pool that he could use. He signed an agreement with the local swimming club to use their swimming pool four times per week. The agreement, which had a duration of one year, stated that the man could use the poo1 four times per week for $250 per month, due on the first day of each month. For three months, the man paid the $250 on the first and made use of the swimming pool. Toward the middle of the third month, the man was involved in an automobile accident. Shortly thereafter, the man sent the following letter to the swimming club:""Please be advised that because of injuries sustained in an automobile accident, my physician has advised me not to engage in any strenuous activities. Since I will not be able to make use of the pool anymore, no further payments will be forthcoming. ""Which of the following does not accurately state the immediate legal effect of the man's letter?
Choices:
0. The swimming club has the right to bar the man from any further use of the pooi.
1. The swimming club has the right to sue the man immediately for breach of contract.
2. The man may retract his repudiation if he does so before the swimming club initiates legal action against him.
3. The swimming club must wait until the date of the next payment in order to sue the man for breach of contract.",The final answer is [1] with a confidence level of [90%].,The final answer is [1] with a confidence level of [90%].,3,"{""final answer"": ""1"", ""confidence"": null}"
1052,"A motorist's negligent driving seriously injured another driver. The motorist was cited for traveling in the wrong lane and paid a fine. The motorist had a policy limit of only $15,000 for third party liability on his insurance policy. After furnishing the motorist's insurer with a full medical report, all medical bills, medical records, and other required proofs of damages, the injured claimant demanded the policy limits. The claimant gave notice that a bad faith claim would be filed if the policy limits were not paid immediately. The insurance company refused payment without explanation. A jury awarded the injured claimant $200,000. The injured claimant obtained a signed assignment from the negligent motorist giving to the claimant any rights that the motorist may have had against his insurer. Will the court likely compel the insurance company to pay the full amount of the jury verdict to injured person under these facts?
Choices:
0. The policy limit is $15,000 and that is all that can be collected by the injured person  there is no action for bad faith on an insurance contract.
1. The insurance company breached the implied covenant of good faith and fair dealing that is implicit in every insurance contract and must pay the full amount of the judgment.
2. Bad faith is personal to the insured party and his insurer  the assignment was invalid, and the injured person has no claim to compel the insurer to pay.
3. The injured party must enforce his entire judgment against the motorist and may never pursue the insurer for that amount.",The final answer is [1] with a confidence level of [90%].,The final answer is [1] with a confidence level of [90%].,2,"{""final answer"": ""1"", ""confidence"": null}"
1055,"This jurisdiction has the following criminal statute in effect:""A person is not responsible for criminal conduct if at the time of such conduct, as a result of mental disease or defect, he lacks substantial capacity to appreciate the wrongfulness of his conduct, or to conform his conduct to the requirements of law. ""One afternoon, a defendant was babysitting his five-year-old nephew. As they were playing catch outside, the defendant threw the ball over his nephew's head, and it rolled into the street. Instinctively, the nephew ran after the ball but tripped over the gutter and fell in the street. When he tripped, the nephew severely sprained his ankle and couldn't stand up. Moments later, a large garbage truck was backing up and ran over the nephew, killing him. Although the defendant saw his nephew's predicament, he made no effort to rescue him. Subsequently, the defendant was charged with involuntary manslaughter. At trial, the defendant testified that he was so shocked when he saw his nephew fall near the garbage truck that he froze and was unable to move until it was too late. Following the defendant's testimony, an expert witness testified for the defense that reactions of the sort described by the defendant are not unusual when a truly shocking event occurs. If the jury believes the testimony of the defendant and his expert witness, the defendant's best defense is which of the following?
Choices:
0. The defendant was suffering from temporary insanity.
1. The defendant lacked the requisite mental state required for the commission of the crime.
2. The defendant's failure to act was not voluntary.
3. The defendant's criminal liability was superseded by that of the truck driver.","The defendant's best defense is 1. The defendant lacked the requisite mental state required for the commission of the crime, with a confidence level of 90%. The defendant can argue that due to the shock of his nephew's accident, he lacked the substantial capacity to conform his conduct to the requirements of the law, and therefore cannot be held criminally liable for involuntary manslaughter. The expert's testimony can support this argument.","The defendant's best defense is 1. The defendant lacked the requisite mental state required for the commission of the crime, with a confidence level of 90%. The defendant can argue that due to the shock of his nephew's accident, he lacked the substantial capacity to conform his conduct to the requirements of the law, and therefore cannot be held criminally liable for involuntary manslaughter. The expert's testimony can support this argument.",2,"{""final answer"": null, ""confidence"": ""90""}"
1118,"A city ordinance forbids washing vehicles parked on city streets. A man washes his car while it is parked on the street in front of his home. The water forms a puddle in the street, which freezes over during the night. Early the next morning, a car driving on the street slides on the ice and crashes into a tree. If the driver of the car sues the man and asserts that the man was negligent per Se, which of the following additional facts would help the man the most?
Choices:
0. The man was not aware of the ordinance.
1. The city council enacted the ordinance after someone washing his car was hit by a passing truck.
2. The driver lives in the man's neighborhood and saw the man washing his car the day before the accident.
3. The driver is not a resident of the city.",The final answer is [1] with a confidence level of [80%].,The final answer is [1] with a confidence level of [80%].,1,"{""final answer"": ""1"", ""confidence"": null}"
1143,"A complaint filed on behalf of a woman against a nursing home and an ambulance service included the following allegations: The woman, who was 86 years old and unable to speak after suffering a stroke, was picked up from her daughter's house by the ambulance service and taken to the nursing home to stay while her daughter was out of town. When the woman's daughter returned a few days later, the ambulance service picked up the woman from the nursing home and returned her to the daughter's house. The daughter was shocked to discover that the woman had shocked to discover that the woman had a broken leg; her leg had been uninjured when she left for the nursing home. A physician's report attached to the complaint stated that the woman's leg injury would not have occurred in the absence of negligence. The complaint further alleged that the woman was under the control, successively, of the ambulance service and the nursing home during the time when she must have sustained the injury, and that either the ambulance service or the nursing home must have negligently moved or handled the woman, causing the injury to her leg. Both defendants have argued that the allegations in the complaint are inadequate to support a negligence claim. What is the best response to the defendants' argument?
Choices:
0. Both defendants owed a duty to the woman.
1. One of the two defendants probably caused the injury, and the circumstances of the injury are primarily within the knowledge and control of the defendants rather than the woman or her representative.
2. The defendants are concurrent tortfeasors, so each is vicariously liable for any tortious act committed by the other.
3. There are grounds for the fact-finder to infer that both defendants were negligent.",The final answer is [1] with a confidence level of [90%].,The final answer is [1] with a confidence level of [90%].,1,"{""final answer"": ""1"", ""confidence"": null}"
1174,"Wendy Wholesaler sold merchandise to Roberta Retailer. A dispute has arisen between the parties and Roberta is trying to prove that Wendy is a ÛÏmerchantÛ as opposed to a ""casual party."" The least important factor indicating the status of a ""merchant"" is that Wendy
Choices:
0. Is a wholesaler rather than a retailer.
1. Deals in the goods sold to Roberta.
2. Holds herself out as an expert in the goods sold to Roberta.
3. Sells under 10 units a year to Roberta.",The final answer is [3] with a confidence level of [90%].,The final answer is [3] with a confidence level of [90%].,0,"{""final answer"": ""3"", ""confidence"": null}"
1247,"A landowner owned a 10-acre tract of land, in fee simple. The tract was located in a small town. In 1974, the landowner conveyed the tract to the town development association ""on condition that a ski lodge and resort area be built thereon and the land be used solely for skiing purposes and, in the event that said property is not used as a ski resort, the property shall revert to myself, the grantor, my heirs or assigns. "" Subsequently, a ski lodge was built and the land was continuously used as a ski resort for more than 20 years. In 1979, a neighbor, owner of a farm abutting the northeast corner of the 10-acre tract, began to use a portion of the 10-acre tract for ingress and egress to his farm. He used this access road openly, visibly, and notoriously until 2000. The period of prescription in this particular jurisdiction was 20 years. In March 2000, the neighbor decided to sell the farm to a skier. Thereupon, the neighbor and the skier entered into a written real estate sales contract, with closing set for May 1, 2000. On April 1, 2000, the president of the town development association was approached by the skier with the request that a written easement be given over the used area and that an appropriate instrument be delivered to the skier concurrently with the skier's closing with the neighbor. Following the president's meeting with the skier, the town development association held a duly announced meeting and voted unanimously to authorize its trustees to grant such an easement. On April 15, 2000, the landowner died. The landowner's sole descendant and successor in interest was his wife. Upon her husband's death, the wife immediately notified the town development association that if it granted the easement to the skier, the 10-acre tract would revert to her. The skier then brought an appropriate action, joining the neighbor, the wife, and the town development association, seeking a declaratory judgment that the neighbor has a perpetual easement appurtenant to the 10-acre tract. In this action, judgment should be in favor of which of the following parties?
Choices:
0. The wife, because the skier could not obtain rights against the town development association by prescription.
1. The wife, because the easement would violate the negative restriction that the landowner originally sought to impose.
2. The skier, because the neighbor had already obtained an easement by prescription.
3. The skier, because the language of the conveyance to the town development association was too vague to support any claim by the wife.","The final answer is 1, because the language in the conveyance imposes a restriction on the use of the land and prohibits the easement, and the wife has the right to enforce this restriction. The confidence level is 85%.","The final answer is 1, because the language in the conveyance imposes a restriction on the use of the land and prohibits the easement, and the wife has the right to enforce this restriction. The confidence level is 85%.",2,"{""final answer"": ""1"", ""confidence"": null}"
1305,"Two men attended a state fair airshow to watch the balloons go up in the air. When they got there, they saw a high-ticket group, apparently high-society people, attending an air history video. They took over the meeting room, waving their guns menacingly, and demanded their watches, wallets and jewelry. When they took inventory of their bounty, they found that the customers were actually from a university history club and that they had little real jewelry, watches or wallets, they became enraged and struck several of the participants, killing one and badly injuring another. Which of the following is the most accurate list of common law crimes that they may likely be convicted of? Do not select attempted crimes if they were consummated.
Choices:
0. Attempted burglary, robbery and attempted murder.
1. False imprisonment, attempted murder and murder.
2. False imprisonment, robbery, aggravated assault, and murder.
3. False imprisonment, attempted robbery and first degree murder.",,None,2,"{""final answer"": null, ""confidence"": null}"
1309,"A state legislature has recently enacted an obscenity statute prohibiting ""the selling or offering for sale of any obscene printed or video materials. "" Following numerous complaints from a local citizens' group, the police entered an adult bookstore, examined materials on the shelves, and purchased magazines that depicted actual pictures of sexual intercourse. The owner was subsequently arrested and charged with violating the state obscenity law. At his trial, the owner's defense was that the sale of the materials complained of was constitutionally protected speech. Which of the following, if established, would be most helpful to the owner's defense?
Choices:
0. The particular materials involved depicted normal, not deviant, sexual conduct.
1. The particular materials involved consisted of serious scientific studies of human sexual urges.
2. The police did not have a search warrant when they entered the bookstore to purchase the particular materials involved in this obscenity prosecution.
3. 85% of the citizens of the state believe that the sale of sexually explicit material does not contribute to antisocial sexual behavior.",The final answer is [1] with a confidence level of [60%].,The final answer is [1] with a confidence level of [60%].,1,"{""final answer"": ""1"", ""confidence"": null}"
1312,"A large man with menacing tattoos all over his face and bald head followed closely behind a businessman who was lost in a long dark alley. The large man followed the businessman for several blocks of unending, unlit alleys. The businessman was in great fear. The large man was just a few feet behind, singing songs about how he was going to have a ""big meal tonight"" and it looked like he ""had struck it rich,"" and other words indicating possible violence and robbery. Finally, the businessman threw his wallet in one direction and ran the other way, as he yelled, ""You can have my money, just leave me my life!"" The large man picked up the wallet and ran in the opposite direction, but when he came to the end of the alley he was arrested and charged with robbery. He appealed his conviction, arguing that he had no intent to steal and was trying to return the wallet to the victim. Will the appellate court likely affirm the robbery conviction?
Choices:
0. No, the large man's songs could have been coincidental or unthinking, he made no threats, and later could have been trying to return the wallet.
1. Yes, because the large man followed too closely for too long, he sang menacing songs that placed the businessman in fear, and then he took the wallet and ran in the other direction.
2. Yes, because one should never pick up someone else's wallet laying on the ground for any reason.
3. No, because the wallet was not in the immediate presence of the victim when the large man picked it up.","The final answer is [1] with a confidence level of [90%]. The large man's actions and words created a reasonable fear in the victim's mind, and his fleeing in the opposite direction after taking the wallet strongly suggest guilt.","The final answer is [1] with a confidence level of [90%]. The large man's actions and words created a reasonable fear in the victim's mind, and his fleeing in the opposite direction after taking the wallet strongly suggest guilt.",1,"{""final answer"": ""1"", ""confidence"": null}"
