confidence,predicted label,ground truth,correct
0.9,100,72,False
0.95,1,6,False
0.9,6,1920,False
0.9,72,54,False
0.8,16,216,False
0.9,27,21,False
0.8,24,24,True
0.95,20,75,False
0.8,14,18,False
0.9,35,35,True
0.9,46,58,False
0.9,2,2,True
0.95,11,11000,False
0.95,32,23,False
0.8,72,42,False
0.8,0,360,False
0.9,33,21,False
0.9,160,230,False
0.95,95,349,False
0.9,3900,3750,False
0.95,1,4,False
0.95,436,50,False
0.9,8,10,False
0.9,32,48,False
0.9,32,46,False
0.85,85,96,False
0.9,134,670,False
0.9,312,322,False
0.8,30,30,True
0.8,14,15,False
0.95,16,24,False
0.95,20,30,False
0.9,90,150,False
0.9,45,195,False
0.95,3,10,False
0.8,240,240,True
0.8,20,4,False
0.8,90,160,False
0.9,45,135,False
0.9,48,100,False
0.8,6,72,False
0.8,200,200,True
0.85,80,80,True
0.9,54,54,True
0.8,1900,7200,False
0.8,26,5,False
0.9,140,250,False
0.8,18,18,True
0.8,24,24,True
0.8,160,30,False
0.9,8,96,False
0.9,12,350,False
0.8,11,11,True
0.85,110,52,False
0.9,10,50,False
0.95,0,59,False
0.9,5,2,False
0.9,255,20655,False
0.95,48,91,False
0.9,560,20,False
0.9,20,40,False
0.9,15,15,True
0.9,100,60,False
0.95,95,7,False
0.9,37,8,False
0.9,80,40,False
0.95,6,8,False
0.95,21,45,False
0.85,1650,825,False
0.9,7,7,True
0.85,3,3,True
0.8,18,18,True
0.95,5,7,False
0.95,100,100,True
0.95,2280,2280,True
0.95,4,52,False
0.8,48,27,False
0.9,553,9,False
0.95,9,9,True
0.9,36,360,False
0.95,143,138,False
0.8,40,40,True
0.9,36,80,False
0.9,29,30,False
0.9,40,25,False
0.9,105,79,False
0.9,240,200,False
0.9,32,37,False
0.95,3,360,False
0.8,66,3,False
0.9,60,30,False
0.85,9,21600,False
0.8,72,9,False
0.9,3,4,False
0.95,44,2,False
0.95,12,12,True
0.95,13,13,True
0.95,95,600,False
0.9,100,250,False
0.9,45,45,True
0.9,21,21,True
0.9,120,63,False
0.8,9,1500,False
0.9,2200,1000,False
0.95,350,175,False
0.9,232,333200,False
0.9,28,126,False
0.9,18,18,True
0.9,1,1728,False
0.9,2025,2210,False
0.9,3,11,False
0.9,288,768000,False
0.8,5,2,False
0.8,26,2,False
0.85,189,18,False
0.9,180,650,False
0.9,1048,220,False
0.9,8,10,False
0.8,18,27,False
0.9,4,36,False
0.95,48,54,False
0.9,49,50,False
0.9,400,10,False
0.9,3,21,False
0.85,525,75,False
0.95,16,22,False
0.95,5,2,False
0.9,11,12,False
0.9,70,16,False
0.9,2,7,False
0.85,8,50,False
0.8,8,27,False
0.9,3,64,False
0.9,75,1210,False
0.95,180,60,False
0.95,1400,84000,False
0.9,7,22000,False
0.95,25,57,False
0.9,60,20,False
0.95,129,99,False
0.8,234,88,False
0.95,135,90,False
0.95,253,253,True
1.0,0,46,False
0.9,120,220,False
0.8,12,18,False
0.8,5,80,False
0.9,14,15400,False
0.9,100,41,False
0.95,58,12,False
0.95,4,3600,False
0.9,26,91,False
0.9,39,37,False
0.95,6,7,False
0.95,28,84,False
0.95,60,6,False
0.95,209,209,True
0.95,15,6,False
0.8,50,49200,False
0.9,22,22,True
0.9,1,20,False
0.9,30,135,False
0.95,65,31,False
0.95,4,2,False
0.9,11,11,True
0.95,4,4,True
0.9,108,1080,False
0.9,60,35,False
0.9,20,100,False
0.8,800,1,False
0.9,62,15,False
0.9,4,23,False
0.8,20,60,False
0.9,7,11,False
0.8,2,2,True
0.9,34,69,False
0.9,42,42,True
0.95,19,600,False
0.9,4,9,False
0.8,16,66,False
0.95,52,66,False
0.95,124,44,False
0.9,47,41,False
0.95,321,328,False
0.95,20,4,False
0.8,600,200,False
1.0,8,2,False
0.95,0,3,False
0.95,45,45,True
0.9,18,70,False
0.9,672,11880,False
0.8,100,850,False
0.95,910,347,False
0.9,144,64,False
0.85,7,5,False
0.9,4,5,False
0.8,12,5,False
0.8,90,140,False
0.9,9,20,False
0.8,32,7,False
0.95,6,6,True
0.9,150,350,False
0.85,1,1100,False
0.95,15,14,False
0.85,3,75,False
0.9,156,160,False
0.95,52,9,False
0.95,19,19,True
0.95,6,7,False
0.9,110,140,False
0.75,6,3,False
0.85,800,3600,False
0.9,180,180,True
0.9,8,27,False
0.8,8,14,False
0.9,15,5,False
0.95,96,56,False
0.9,0,1500,False
0.9,10,120,False
0.85,27,5,False
0.9,150,30,False
0.95,23,13,False
0.85,168,192000000,False
0.9,5,35,False
0.85,95,12834,False
0.9,2,4,False
0.9,42,21,False
0.9,548,52,False
0.8,2,23,False
0.9,300,5,False
0.9,80,58,False
0.8,30,188,False
0.9,8,7,False
0.95,51,750,False
0.95,78,78,True
0.9,45,45,True
0.85,180,180,True
0.8,14,20,False
0.9,10,40,False
0.8,1,35,False
0.9,2,2,True
0.95,18,28,False
0.9,750,750,True
0.8,650,125,False
0.9,50,247,False
0.9,23,23248,False
0.9,240,810,False
0.8,80,736,False
0.95,9,6,False
0.9,16,22,False
0.8,24,4,False
0.9,1140,1140,True
0.85,230,230,True
0.95,98,22,False
0.95,12,50,False
0.85,12,12,True
0.9,24,21,False
0.9,13,19,False
0.9,55,36,False
0.85,42,27,False
0.9,10,2,False
0.95,1,3,False
0.95,78,78,True
0.95,32,65,False
0.95,148,148,True
0.95,14,112,False
0.9,32,2,False
0.9,12,12,True
0.9,7,8,False
0.9,54,27,False
0.9,100,6,False
0.95,2,8,False
0.9,440,460,False
0.9,36,324,False
0.8,3600,10080,False
0.9,210,220000,False
0.9,70,250,False
0.95,253,2,False
0.9,3240,5,False
0.9,15,20,False
0.8,16,5,False
0.8,160,80,False
0.9,7,6,False
0.9,37,6400,False
0.95,58,52,False
0.9,20,20,True
0.9,16,11,False
0.9,210,145,False
0.9,8,6,False
0.8,100,92,False
0.9,140,100,False
0.9,320,319,False
0.9,9,9,True
0.95,13182,259200,False
0.9,74,66,False
0.9,32,100,False
0.9,87,36,False
0.9,31,30,False
0.9,35,63,False
0.9,18,4,False
0.9,2,72,False
0.9,575,95,False
0.8,12,12,True
0.9,70,70,True
0.9,8,20,False
0.9,20,12,False
1.0,0,4500,False
0.8,2,3500,False
0.85,4,22,False
0.9,18,10,False
0.9,5868,2934,False
0.8,288,30,False
0.8,3,9,False
0.95,1,6,False
0.9,20,20,True
0.95,8,9,False
0.95,3,4,False
0.9,600,150,False
0.9,2700,75,False
0.85,5,6,False
0.9,108,180,False
0.9,9,18,False
0.9,5,5,True
0.9,2,44,False
0.95,45,45,True
0.8,4,24,False
0.8,120,180,False
0.9,12,12,True
0.9,20,30,False
0.95,475,468,False
0.95,60,3,False
0.95,18,18,True
0.9,3,3,True
0.95,4,4,True
0.95,234,234,True
0.9,4,5,False
0.9,10,10,True
0.9,350,350,True
0.95,1750,1825,False
0.9,25,26,False
0.95,6,18,False
0.9,10,10,True
0.95,132,132,True
0.9,56,36,False
0.9,28,24,False
0.9,4,18,False
0.9,28,60,False
0.9,600,34560,False
0.95,3450,3450,True
0.9,600,1500,False
0.9,46,46,True
1.0,0,3,False
0.95,76,76,True
0.9,1050,1150,False
0.8,15,15,True
0.8,12,36,False
0.9,32,32,True
0.8,20,54,False
0.9,1400,14000,False
0.95,276,300,False
0.8,2,2000,False
0.8,4,4,True
0.8,80,16000,False
0.95,126,30,False
0.95,50,50,True
0.9,11,121,False
0.9,96,134400,False
0.95,19,42,False
0.85,4,3900,False
0.9,158,249,False
0.9,0,864,False
0.9,8,12,False
0.9,27,57,False
0.95,24,6,False
0.9,490,294,False
0.9,16,1280,False
0.95,5,9,False
0.8,0,265000,False
0.95,25,25,True
0.95,575,200,False
0.9,8,27,False
0.8,26,18,False
0.95,4,4,True
0.9,90,17,False
0.9,180,180,True
0.9,50,50,True
0.95,120,240,False
0.8,44,2,False
0.9,5,5,True
0.9,200,100,False
0.8,23,20,False
0.95,54,54,True
0.95,2,600,False
0.9,12,12,True
0.8,25,760,False
0.9,20,32,False
0.8,20,62,False
0.95,40,40,True
0.95,22,5,False
0.9,8,2,False
0.9,250,250,True
0.95,41,20,False
0.95,27,30,False
0.95,53,40,False
0.95,55,3240,False
0.95,78,200,False
0.9,1,3,False
0.95,1,131,False
0.9,42,18,False
0.95,25,22,False
0.9,70,27,False
0.9,10,8,False
0.9,60,60,True
0.9,500,375000,False
0.9,26,26,True
0.95,640,640,True
0.9,9,9,True
0.9,60,60,True
0.8,1000,1000,True
0.9,71,71,True
0.9,1936,1944,False
0.95,90,240,False
0.8,790,820,False
0.9,30,15,False
0.95,175,210,False
0.95,95,60,False
0.9,16,18,False
0.95,6,6,True
0.95,3,15,False
0.9,50,50,True
0.8,28,42,False
0.9,48,0,False
0.9,220,220,True
0.8,5,5,True
0.9,3600,3600,True
0.9,75,27,False
0.9,400,1660,False
0.9,21,21,True
0.9,18,18,True
0.8,45,52,False
0.9,18,18,True
0.95,5,4830,False
1.0,50,80,False
0.9,12,13,False
0.9,40,100,False
0.9,15,15,True
0.9,14000,12,False
0.95,156,109,False
0.95,220,264,False
0.9,250,310,False
0.95,40,2,False
0.9,14,8,False
0.9,1,2,False
0.8,35,19,False
0.85,117,117,True
0.8,150,150,True
0.9,90,16,False
0.95,96,96,True
0.8,6,6,True
0.9,75,75,True
0.95,1,730,False
0.8,35,19,False
0.8,60,50,False
0.95,18,20,False
0.9,25,5,False
0.9,175,175,True
0.8,12,22,False
0.95,15,12,False
0.8,75,125,False
0.8,15,6,False
0.8,90,140,False
0.9,56,56,True
0.9,1,146,False
0.9,333,700,False
0.9,156,186,False
0.95,15,20,False
0.9,1,54,False
1.0,100,400,False
0.9,3600,480,False
0.9,2750,2800,False
0.95,72,90,False
0.8,80,20,False
0.8,35,15,False
0.9,50,25,False
0.95,825,2000,False
0.8,20,20,True
0.95,18,6,False
0.85,45,45,True
0.9,21,18,False
0.9,2400,2400,True
0.9,14,10,False
0.9,0,3,False
0.8,-9,1,False
0.95,80,300,False
0.9,100,4,False
0.8,8,45,False
0.9,16,96,False
0.8,8,8,True
0.9,236,1036,False
0.95,300,3,False
0.9,20,10,False
0.9,48,27,False
0.95,4,3,False
0.8,2,5,False
0.95,0,204,False
0.9,52,20,False
0.9,8,8,True
0.9,9,3,False
0.9,60,60,True
0.9,60,120,False
0.95,15,25,False
0.85,8,6,False
0.9,10,10,True
0.8,50,50,True
0.9,265,265,True
0.9,3,3,True
0.95,41,41,True
0.8,450,250,False
0.8,36,64,False
0.9,1100,2200,False
0.9,6,210,False
0.95,3,3,True
0.9,3,21,False
0.9,100,100,True
0.9,40,20,False
0.8,35,41,False
0.8,-16,14,False
0.8,440,220,False
0.8,400,400,True
0.9,4000,32000,False
0.9,63,53,False
0.8,100,100,True
0.9,800,30,False
0.95,18,25,False
0.9,15,15,True
0.95,12,4,False
0.8,36,18,False
0.9,41,31,False
0.95,56,84,False
0.9,7,106000,False
0.95,5,15,False
0.9,1000,2000,False
0.8,100,100,True
0.95,1500,1500,True
0.9,89,9,False
0.95,16,12,False
0.95,24,48,False
0.95,210,24,False
0.9,312,322,False
0.95,42,42,True
0.9,8,12,False
0.9,65,50,False
0.9,9,7,False
0.9,0,10,False
0.9,10,8798,False
0.95,6,12,False
0.9,20,5,False
0.9,7,45,False
0.85,12,6,False
0.85,135,135,True
0.95,19,18,False
0.9,5,5,True
0.9,70,40,False
0.8,155,255,False
0.9,2520,6,False
0.95,2,4,False
0.95,210,220,False
0.95,248,121,False
0.8,3,250,False
0.9,9,37,False
0.9,40,40,True
0.9,1,2020,False
0.9,46,45,False
0.9,36,72,False
0.95,235,705,False
0.9,42,42,True
0.9,108,81,False
0.9,10,10,True
0.95,1,3,False
0.8,8,8,True
0.8,46,39,False
0.95,5800,1200,False
0.9,9,9,True
0.9,15,23,False
0.95,60,44,False
0.9,30,90,False
0.95,8,8,True
0.9,28,28,True
0.9,10,10,True
0.95,6,8,False
0.95,32,40,False
0.9,25,3,False
0.8,400,345,False
0.9,0,21,False
0.9,75,17,False
0.8,4,2,False
0.9,4,24,False
0.9,165,165,True
0.95,29,7,False
0.9,192,23,False
0.95,90,90,True
0.95,29,22,False
0.8,80,300,False
0.8,260,80,False
0.95,21,21,True
0.9,3,6,False
0.9,11,38,False
0.95,2,18,False
0.85,110,2,False
0.9,50,50,True
0.8,33,21,False
0.8,24,24,True
0.8,0,4,False
0.9,88,32,False
0.9,140,400,False
0.9,600,660,False
0.9,1000,2000,False
0.9,70,600,False
0.95,18,32,False
0.95,100,30,False
0.9,24,108,False
0.9,20,20,True
0.8,27,27,True
0.8,12,2,False
0.9,81,81,True
1.0,0,5,False
0.95,51,35,False
0.9,331,584,False
0.9,84,108,False
1.0,0,60,False
0.85,0,4,False
0.95,20,15,False
0.9,12,1,False
0.95,20,20,True
0.85,11,12,False
0.9,100,11,False
0.9,7,24,False
0.9,120,80,False
0.95,30,90,False
0.9,4,8,False
0.95,1600,1600,True
0.95,6,6,True
0.9,50,290,False
0.9,700,1700,False
0.95,8,200,False
0.9,10,10,True
0.95,1,7,False
0.95,40,40,True
0.9,62,130,False
0.95,80,160,False
0.8,15,15,True
1.0,0,6,False
0.9,200,370,False
0.95,65,65,True
0.9,30,100,False
0.9,0,20,False
0.95,50,3,False
0.9,3,5,False
0.8,1,170,False
0.95,7425,7425,True
0.9,3,300,False
0.85,166,123,False
0.85,35,10,False
0.95,3,168,False
0.9,80,80,True
0.9,100,80,False
0.9,14,21,False
0.8,630,90,False
0.9,60,60,True
0.9,77,113,False
0.95,360,72,False
0.8,480,730,False
0.95,34,71,False
0.9,45,25,False
0.9,15,54,False
0.9,7,7,True
0.9,24,22,False
0.85,121,121,True
0.9,315,325,False
0.95,8,7,False
0.9,10,38,False
0.9,20,100,False
0.9,24,35,False
0.9,16,16,True
0.8,900,3200,False
0.9,450,1050,False
0.95,17,119,False
0.95,0,8,False
0.95,720,480,False
0.95,7,11,False
0.9,11,1,False
0.95,132,144000,False
0.95,64,304,False
0.95,32,2,False
0.9,8,46,False
0.9,36,40,False
0.9,20,66,False
0.9,14,14400,False
0.9,170,220,False
0.8,19,42,False
0.85,232,232,True
0.9,670,570,False
0.9,90,115,False
0.9,180,426000,False
0.95,5,2240,False
0.8,12,14,False
0.95,248,154,False
0.9,224,224,True
0.95,21,31,False
0.8,18,12,False
0.9,750,375,False
0.9,70,210,False
0.9,14,14,True
0.9,2,10,False
0.9,30,45,False
0.9,60,100,False
0.9,2,2,True
0.95,50,27,False
0.95,35,35,True
0.8,80,2,False
0.8,8,4,False
0.8,210,80,False
0.95,480,480,True
0.9,0,15,False
0.9,39,10,False
0.95,7,7,True
0.95,120,120,True
0.9,82,105,False
0.9,60,80,False
0.9,32,32,True
0.8,300,270,False
0.95,42,54,False
0.8,200,200,True
0.9,11,13,False
0.9,1210,1200,False
0.8,50,95,False
0.95,26,8,False
0.95,12,240,False
0.85,18,28,False
0.9,33,25,False
0.85,16,16,True
0.9,1375,2475,False
0.9,16,16,True
0.9,30,30,True
0.8,80,4,False
0.85,18,21,False
0.9,48,192,False
0.95,60,21,False
0.9,25,37,False
0.95,81,81,True
0.9,98,98,True
0.8,18,12,False
0.9,13,13,True
0.8,32,48,False
0.8,4,4,True
0.95,56,112,False
0.9,1,55,False
0.95,90,100,False
0.9,28,44,False
0.8,50,24,False
0.95,6,22,False
0.95,122,134,False
0.9,3,3,True
0.9,1080,216,False
0.95,22,24,False
0.8,6,2,False
0.9,20,10,False
0.9,1008,3,False
0.9,7,7,True
0.95,4,567,False
0.9,108,72000,False
0.9,24,15,False
0.8,19,13,False
0.9,15,11,False
0.8,17,28,False
0.9,100,163,False
0.85,1,4,False
0.9,129,10,False
0.95,5,5,True
0.95,1,1145,False
0.95,187,113,False
0.9,1,1440,False
0.95,1260,1260,True
0.8,48,40,False
0.9,38,28,False
0.8,4,4,True
0.85,27,25,False
0.95,12,15,False
0.9,16,8,False
0.95,15,15,True
0.9,90,6,False
0.95,52,52,True
0.9,26,32,False
0.95,408,4,False
0.9,90,29,False
0.95,50,15,False
0.95,95,30,False
0.95,19,19,True
0.9,1600,800,False
0.8,360,760,False
0.9,600,640,False
0.9,7,12,False
0.95,2,84,False
0.8,375,480,False
0.9,8,8,True
0.95,4800,2400,False
0.9,2,8,False
0.9,360,960,False
0.8,800,1400,False
0.9,40,30,False
0.9,44,33,False
0.9,104,130,False
0.8,8,28,False
0.9,1800,7200,False
0.9,60,60000,False
0.95,12,6,False
0.95,1,12,False
0.95,98,46,False
0.9,110,38,False
0.8,33,7,False
0.95,23,25,False
0.95,105,105,True
0.9,150,135,False
0.9,1466667,3500000,False
0.9,2,8,False
0.95,3,7,False
0.95,350,700,False
0.95,15,375,False
0.95,18,36,False
0.9,18,18,True
0.9,7,10,False
0.95,60,20,False
0.95,95,1140,False
0.8,80,120,False
0.95,55,107,False
0.95,108,100,False
0.9,14,14,True
0.95,1,3,False
0.95,95,42,False
0.95,282,212,False
0.9,1600,1600,True
0.9,660,2870,False
0.95,180,50,False
0.8,106,195,False
0.8,80,25,False
0.8,75,25,False
0.95,64,65,False
0.9,280,80,False
0.95,126,420,False
0.95,850,2460,False
0.9,4,27,False
0.95,321,3285,False
0.9,30,8,False
0.9,7,14,False
0.9,42,42,True
0.95,36,70,False
0.8,6,3,False
0.9,1150,165,False
0.95,192,60,False
0.9,10,10,True
0.95,900,450,False
0.95,66,4,False
0.9,12,10,False
0.9,120,180,False
0.8,20,50,False
0.95,31,6,False
0.9,10,10,True
0.95,44,44,True
0.9,69,71,False
0.95,155,301,False
0.8,80,6,False
0.9,170,170,True
0.9,36,38,False
0.8,5,2,False
0.95,90,30,False
0.8,250,50,False
0.9,60,42,False
0.85,85,7,False
0.9,30,32,False
0.85,11,10,False
0.9,96,48,False
0.8,16,7,False
0.9,30,8,False
0.9,10,4,False
0.9,80,155,False
0.9,320,25,False
0.9,30,61,False
0.9,6,10,False
0.8,80,7,False
0.9,23,254,False
0.8,90,90,True
0.9,15,28,False
0.9,3,3,True
0.95,50,550,False
0.95,25,92,False
0.9,7,30,False
0.9,1060,1065,False
0.95,987,5,False
0.8,4,6,False
0.8,38,38,True
0.95,14,14,True
0.85,28,43,False
0.9,650,60,False
0.9,80,80,True
0.95,95,8,False
0.95,25,25,True
0.85,78,7,False
0.9,50,30,False
0.9,15,28,False
0.0,-171,171,False
0.9,9000,208000,False
0.95,19,10,False
0.85,190,1140,False
0.9,15,20,False
0.9,400,400,True
0.95,4,2050,False
0.9,138,1035,False
0.9,8,8,True
0.83,500,500,True
0.8,-14,4,False
0.9,1000,1000,True
0.9,209,285,False
0.8,53,15,False
0.95,39,15,False
0.9,80,6,False
0.8,0,13,False
0.9,38,36,False
0.9,6000,38400,False
0.95,6,34,False
0.9,15,15,True
0.9,60,60,True
0.95,22,22,True
0.95,375,7,False
0.9,400,430,False
0.8,50,30,False
0.9,40,6,False
0.9,6,4,False
0.8,30,30,True
0.9,9,24,False
0.9,1280,640,False
0.9,72,2400,False
0.95,330,660,False
0.95,224,256,False
0.95,89,8,False
0.9,160,320,False
0.9,345,115,False
0.9,850,2950,False
0.9,10,24,False
0.95,496,121,False
0.9,70,3,False
0.9,38,26,False
0.95,13,354,False
0.9,120,20,False
0.9,257,68,False
0.9,200,300,False
0.9,120,170,False
0.8,4,12,False
0.8,40,40,True
0.9,20,200,False
0.9,80,2000,False
0.9,44,76,False
0.9,3,9,False
0.8,180,200,False
0.9,375,375,True
0.95,400,400,True
0.9,24,36,False
0.9,11,19,False
0.8,0,27,False
0.9,90,48,False
0.9,10,10,True
0.9,9,264,False
0.9,10,10,True
0.9,350,2,False
0.9,2,2,True
0.9,31,72,False
0.9,243,297,False
0.95,29,37,False
0.95,1800,7200,False
0.95,17,99,False
0.95,205,205,True
0.9,8,6,False
0.8,101,132,False
0.8,4,42,False
0.95,5,2,False
0.9,126,60,False
0.9,40,61,False
0.9,1200,120,False
1.0,0,448,False
0.95,1,2400,False
0.9,1020,17,False
0.95,57,57,True
0.9,5,5,True
0.8,5,7,False
0.9,9,33,False
0.9,69,120,False
0.95,1093,9,False
0.95,38,86,False
0.9,35,12,False
0.8,2900,2900,True
0.9,300,300,True
0.95,6,54,False
0.9,54,8,False
0.8,50,50,True
0.8,22,22,True
0.9,4,135,False
0.9,52,52,True
0.9,89,79,False
0.95,9,9,True
0.9,2,33,False
0.95,19,56,False
0.95,116,116,True
0.9,10,8000,False
0.95,22,1350,False
0.9,4,4,True
0.95,102,102,True
0.8,6,3,False
0.95,0,6,False
0.8,180,105,False
0.95,26,2,False
0.95,168,28,False
0.9,100,140,False
0.95,800,1563,False
0.9,45,5,False
0.9,4400,4400,True
0.95,1,2,False
0.9,58,26,False
0.95,530,530,True
0.95,6,6,True
0.9,50,19,False
0.9,650,650,True
0.9,24,33,False
0.9,634,632,False
0.8,300,3000,False
0.8,340,240,False
0.95,800000,1600000,False
0.8,-24,8,False
0.9,35,90,False
0.9,480,280,False
0.9,60,60,True
0.9,30,42,False
0.95,1,12,False
0.8,4,12,False
0.9,1450,1450,True
0.95,4,24,False
0.95,4,4,True
0.9,630,484,False
0.95,117,117,True
0.9,10,10,True
0.8,25,25,True
0.95,62,62,True
0.9,40,8,False
0.8,25,120,False
0.9,20,10,False
0.95,84,480,False
0.9,18,54,False
0.9,315,760,False
0.9,4,4,True
0.8,1,1,True
0.8,14,19,False
0.95,27,4,False
0.85,1445,1955,False
0.8,15,55,False
0.9,2,2,True
0.9,27,27,True
0.9,4,8,False
0.95,10,240,False
0.9,68,192,False
0.8,221,221,True
0.9,162,162,True
0.8,46,54,False
0.9,2100,2100,True
0.95,39,84,False
0.95,110,250,False
0.9,120,140,False
0.9,1000,150,False
0.8,40,45,False
0.95,40,40,True
0.9,16,22,False
0.8,15,10,False
0.95,276,204,False
0.9,36,36,True
0.9,8,8,True
0.9,78,27,False
0.9,144,118,False
0.9,60,100,False
0.97,97,21,False
0.8,30,30,True
0.9,664,885,False
0.95,540,355,False
0.9,22,20800,False
0.8,2,2600,False
0.95,3,8,False
0.95,46,26,False
0.95,12,50,False
0.9,21,39,False
0.95,12,72,False
0.8,190,170,False
0.95,0,42000,False
0.95,25,28,False
0.85,245,245,True
0.9,240,280,False
0.95,240,140,False
0.8,140,30,False
0.9,42,54,False
0.9,100,250,False
0.9,7,7100,False
0.8,8,12,False
0.85,35,55,False
0.9,10,5000,False
0.9,260,68,False
0.95,3,2,False
0.8,2,2000,False
0.8,1200,1200,True
0.9,4,4000,False
0.9,9,54,False
0.9,105,35,False
0.9,210,70,False
0.8,10,121,False
0.95,13,9,False
0.95,168,84,False
0.8,24,16,False
0.95,60,4,False
0.9,29,72,False
0.9,4,4,True
0.95,33,33,True
0.9,8,21,False
0.9,110,110,True
0.9,51,51,True
0.95,6,7,False
0.95,420,80,False
0.9,40,185,False
0.9,18,18,True
0.9,1,3,False
0.9,72,72,True
0.8,6,26,False
0.95,12,22,False
0.8,3,3,True
0.9,17,17,True
0.9,10,11026,False
0.95,40,39,False
1.0,0,6,False
0.8,16,21,False
0.9,55,55,True
0.9,1200,1300,False
0.9,4,4,True
0.95,30,30,True
0.8,100,100,True
0.9,60,294,False
0.95,320,420,False
0.8,125,110,False
0.95,294,294,True
0.9,2,80,False
0.9,7,4,False
0.8,80,80,True
0.9,6,6,True
0.95,18,15,False
0.95,25,35,False
0.9,6,36,False
0.8,38,6,False
0.95,40,10,False
0.95,96,12,False
0.9,100,200,False
0.95,133,245,False
0.9,4000,20,False
0.95,25,50,False
0.8,5,5,True
0.9,6000,37500,False
0.9,580,465,False
0.9,3,3,True
0.9,3,7,False
0.95,7200,4800,False
0.9,10,5,False
0.8,80,5,False
0.9,40,46,False
0.8,239,1890,False
0.8,30,11,False
0.9,25,44,False
0.95,120,140,False
0.8,80,54,False
0.95,46,33,False
0.9,21,112,False
0.95,20,20,True
0.95,49,25,False
0.9,80000,445000,False
0.9,600,360,False
0.95,16,16,True
0.8,3120,7800,False
0.95,20,20,True
0.95,95,90,False
0.9,20,44,False
0.95,108,108,True
0.95,27,35,False
0.95,5,2,False
0.9,18,18,True
0.8,525,20,False
0.95,72,17,False
0.95,494,868000,False
0.9,864,24,False
0.9,1200,600,False
0.9,6,8,False
0.85,490,230,False
0.95,124,21,False
0.95,3,3,True
0.9,40,3,False
0.8,30,20,False
0.95,48,17,False
0.9,10,10,True
0.9,90,15,False
0.95,124,19,False
0.95,24,10800,False
0.8,4,4,True
0.9,8,4,False
0.9,4,34,False
0.9,40,88,False
0.8,150,30,False
0.85,15,30,False
0.85,15,5,False
0.85,14,79,False
0.8,200,300,False
0.9,160,70,False
0.8,52,89,False
0.8,3,3,True
0.95,100,100,True
0.95,13,13,True
