confidence,predicted label,ground truth,correct
0.95,6000,100,False
0.95,2280,2280,True
0.95,325,52,False
0.95,4,27,False
0.8,33.50,9,False
0.95,9,9,True
0.95,36,360,False
1.0,0,138,False
0.95,40,40,True
0.95,200,80,False
0.9,30,30,True
0.95,25,25,True
0.95,19,108,False
0.95,89,79,False
0.95,80,200,False
0.8,11,37,False
0.8,2,360,False
0.95,1.50,1,False
0.8,0.16,3,False
0.95,30,30,True
0.8,9,9,True
0.9,7,4,False
0.8,1,2,False
0.8,12,12,True
0.95,13,13,True
1.0,150,600,False
0.95,475,250,False
0.8,25,45,False
0.8,21,21,True
0.95,24,63,False
0.95,1500,1500,True
0.8,1400,1000,False
0.95,350,175,False
0.95,3176000,333200,False
0.95,40,126,False
0.95,18,18,True
0.95,1728,1728,True
0.95,3,2210,False
0.95,5,11,False
0.95,4800,768000,False
0.95,120,2,False
0.95,2,2,True
0.8,18,18,True
0.95,540,650,False
0.95,76,220,False
0.9,1,10,False
0.8,26,27,False
1.0,3,36,False
0.8,14,54,False
0.95,50,50,True
1.0,30,10,False
0.95,3,21,False
0.95,75,75,True
0.95,12,22,False
0.85,6,2,False
0.95,32.30,12,False
0.95,128,16,False
0.95,6.66,7,False
0.95,60.80,50,False
0.95,40,27,False
0.95,66,64,False
0.8,-440,1210,False
0.95,30,60,False
0.95,1400,84000,False
0.95,1540,22000,False
0.95,81,57,False
0.95,120,20,False
0.95,69,99,False
0.95,64,88,False
0.95,1620,90,False
0.95,253,253,True
0.8,2,46,False
0.8,-60,220,False
0.8,12,18,False
0.95,67.47,80,False
0.95,10400,15400,False
0.95,44,41,False
0.95,58,12,False
0.95,3600,3600,True
0.95,13,91,False
0.95,39,37,False
0.95,90,7,False
0.95,28,84,False
0.95,3,6,False
0.8,220,209,False
0.95,27,6,False
0.95,59200,49200,False
0.8,13,22,False
0.9,12.00,20,False
0.95,27.30,135,False
0.8,13,5,False
0.95,65,31,False
0.95,1.08,2,False
0.95,11,11,True
0.8,270,4,False
0.85,220,1080,False
0.95,105,35,False
0.95,46.00,49,False
0.9,6,100,False
0.95,1080,1,False
1.0,12,15,False
0.8,4,23,False
0.95,55,60,False
0.95,18,11,False
0.8,2,2,True
0.9,9,69,False
0.95,42,42,True
0.95,19900,600,False
1.0,8,9,False
0.95,12,66,False
0.9,2,66,False
0.95,44,44,True
0.95,31,41,False
0.95,120,328,False
0.9,5,4,False
0.95,400,200,False
0.95,24,2,False
0.8,2.50,3,False
0.8,45,45,True
0.95,10,70,False
0.85,672,11880,False
0.95,650000,850,False
1.0,12.50,11,False
0.95,279,347,False
0.95,11,64,False
0.8,75,5,False
0.8,9,5,False
0.95,1,5,False
0.95,140,140,True
0.95,20,20,True
0.8,-3,7,False
0.95,3,6,False
0.95,75,350,False
0.8,500,1100,False
0.95,28,14,False
0.8,330,75,False
0.95,160,160,True
0.8,18,9,False
0.8,19,19,True
0.95,6,7,False
0.9,200,140,False
0.8,10,3,False
0.8,3600,3600,True
0.95,140,180,False
0.8,12,27,False
0.9,8,14,False
0.95,115,135,False
1.0,5,5,True
0.95,4,56,False
0.95,2860,1500,False
0.8,14,77,False
0.9,11,120,False
0.8,5,5,True
0.8,40,30,False
0.95,24,34,False
0.8,23,13,False
0.95,360,192000000,False
0.95,2773,12834,False
0.95,23,8,False
0.95,4,4,True
0.95,42,21,False
1.0,52,52,True
0.8,42,23,False
0.95,300,5,False
0.95,18,58,False
0.95,188,188,True
0.95,27,7,False
0.9,750,750,True
0.95,54,78,False
0.95,45,45,True
0.9,180,180,True
0.95,50,20,False
0.8,40,40,True
1.0,10,35,False
0.95,350,150,False
0.95,6,2,False
1.0,21,28,False
0.95,1000,750,False
0.8,350,125,False
0.95,197,247,False
0.95,7250,23248,False
0.95,300,810,False
0.95,1104,736,False
0.95,9,6,False
0.95,4,22,False
0.95,24,4,False
0.8,1140,1140,True
0.8,14,80,False
0.92,230,230,True
0.95,14,22,False
0.95,32,50,False
0.8,12,12,True
0.8,14,21,False
1.0,1,19,False
0.95,0.15,36,False
0.95,39,13,False
1.0,9,27,False
0.8,2,2,True
0.95,3.00,3,False
0.95,78,78,True
0.95,120,148,False
0.8,14,112,False
0.95,24,12,False
1.0,6,8,False
0.95,27,27,True
1.0,0,6,False
1.0,8,8,True
0.95,440,460,False
0.95,48,324,False
0.95,24,66,False
0.8,1260,10080,False
0.95,305000,220000,False
0.95,55.00,250,False
0.95,195,2,False
0.8,15,20,False
0.8,41,5,False
0.8,160,80,False
0.95,520,504,False
0.95,2,6400,False
0.95,1560,52,False
0.9,10,20,False
0.9,13,11,False
0.95,290,145,False
0.9,10,6,False
0.95,26,22,False
0.8,92,92,True
0.8,160,100,False
0.95,327,319,False
0.8,9,9,True
0.95,115760,259200,False
0.95,142,66,False
0.95,625,100,False
0.95,186.25,36,False
0.95,30,30,True
0.95,63,63,True
0.8,10,4,False
0.8,2,72,False
0.8,275,95,False
0.95,104,12,False
1.0,120,70,False
0.8,12,20,False
0.8,16,12,False
1.0,10,4500,False
0.95,11300,3500,False
0.95,4,22,False
0.95,100,600,False
1.0,10000,10,False
0.95,5700,90,False
0.95,978,2934,False
0.95,25,30,False
0.8,10,9,False
0.95,9,6,False
0.95,10,20,False
0.8,1.33,16,False
0.95,8,9,False
0.95,3,4,False
0.95,600,150,False
0.95,75,75,True
0.8,6.00,6,False
0.8,180,180,True
0.95,18,18,True
0.95,10,5,False
0.95,8,44,False
0.95,45,45,True
0.9,46,24,False
0.9,120,180,False
0.95,10,12,False
0.95,70,30,False
0.95,462,468,False
0.8,31,3,False
0.95,18,18,True
0.8,15,3,False
0.95,0.86,4,False
0.95,234,234,True
0.95,3.00,5,False
0.95,8,10,False
0.95,830,350,False
0.95,1750,1825,False
1.0,30,26,False
0.95,18,18,True
0.95,10,10,True
0.95,132,132,True
1.0,0,36,False
0.8,26,24,False
1.0,18,18,True
0.95,17,60,False
0.95,320,34560,False
0.95,3450,3450,True
0.95,167,1500,False
0.95,46,46,True
0.8,40,3,False
0.8,14,76,False
0.8,30,1150,False
0.8,25,15,False
0.95,36,36,True
0.95,12,32,False
0.95,42,54,False
0.95,14000,14000,True
0.95,240,300,False
0.95,2000,2000,True
0.95,4,4,True
0.8,20000,16000,False
0.8,30,30,True
0.9,12,50,False
0.95,57,121,False
0.95,48000,134400,False
0.95,42,42,True
1.0,3500,3900,False
0.8,160,249,False
0.95,903.50,864,False
0.95,8,12,False
0.95,6,6,True
0.95,50,15,False
0.95,40,294,False
0.95,60.50,9,False
0.8,280000,265000,False
0.95,25,25,True
0.95,215,200,False
0.95,37,27,False
0.8,20,18,False
0.9,4,4,True
0.95,17,17,True
0.95,180,180,True
0.95,5,50,False
0.95,240,240,True
0.95,55.40,2,False
0.95,11,5,False
0.95,200,100,False
1.0,30,20,False
0.95,54,54,True
0.95,10,600,False
0.8,12,12,True
0.95,760,760,True
0.8,20,32,False
0.95,21,62,False
0.95,40,40,True
0.95,5,5,True
0.95,0.25,25,False
0.95,0,2,False
0.95,250,250,True
0.95,17,20,False
0.9,14,30,False
0.95,60,40,False
0.95,2435,3240,False
0.95,122,200,False
0.95,6,3,False
0.95,1.31,131,False
0.95,17.77,18,False
0.95,1.33,7,False
0.95,22,22,True
0.8,27,27,True
0.95,3,8,False
0.95,20,60,False
0.95,180,88,False
0.95,124000,375000,False
0.95,26,26,True
0.9,30.50,20,False
0.8,640,640,True
0.95,10,9,False
0.9,3,60,False
0.95,500,1000,False
0.95,66,71,False
0.9,18,1944,False
0.95,70,240,False
0.9,18,820,False
0.9,30,15,False
0.95,140,210,False
0.95,4,60,False
0.95,16,18,False
0.95,6,6,True
0.8,17,15,False
0.8,50,50,True
0.8,28,42,False
1.0,0,0,True
0.85,216,220,False
0.85,1.67,5,False
0.95,8400,3600,False
0.95,15,27,False
0.95,200,25,False
0.95,168,1660,False
0.8,14,21,False
0.95,34,34,True
0.95,3,18,False
0.8,52,52,True
1.0,18,18,True
0.95,600,4830,False
0.95,50,80,False
0.8,25,13,False
0.95,15,15,True
0.95,1200,12,False
0.95,15600000,109,False
0.95,144,264,False
0.95,133.33,310,False
0.95,2,2,True
0.8,10,8,False
0.95,1.40,2,False
0.95,19,19,True
0.95,117,117,True
0.8,150,150,True
0.95,30,96,False
0.8,6,6,True
0.8,300,75,False
0.95,0810,730,False
0.95,22,19,False
0.95,89.85,50,False
0.95,16,20,False
0.95,20,5,False
0.8,50,175,False
0.8,7,22,False
0.8,61,12,False
0.95,40,24,False
0.95,30,125,False
0.8,1,6,False
0.95,39,40,False
0.95,280,140,False
0.95,52,56,False
0.8,144,96,False
1.0,2.00,146,False
0.95,276,186,False
0.95,0,20,False
0.95,1.80,54,False
0.8,50,400,False
0.95,32,32,True
0.95,480,480,True
0.8,950,2800,False
0.95,180,90,False
0.8,15,20,False
0.95,45,15,False
0.95,10,25,False
0.95,468.75,2000,False
1.0,40,20,False
0.8,18,6,False
0.95,135,45,False
0.8,32,18,False
0.95,2000,2400,False
0.95,8,10,False
0.95,12.00,3,False
1.0,1,1,True
0.95,300,300,True
0.95,4,4,True
0.95,37,45,False
0.95,52,96,False
0.95,8,8,True
0.95,90.60,1036,False
0.8,3,3,True
0.95,17.67,10,False
0.95,48,27,False
0.8,13,3,False
0.95,4,5,False
0.95,25,204,False
0.8,20,20,True
0.95,4,8,False
0.95,9,24,False
0.95,6,3,False
0.95,64,60,False
0.95,360,120,False
0.95,39,25,False
0.8,144,6,False
0.95,10,10,True
0.8,150,50,False
0.95,810,265,False
0.95,2.66,3,False
1.0,41,41,True
0.95,320,250,False
0.95,-66,64,False
0.8,1100,2200,False
0.9,600,210,False
0.95,3,3,True
0.95,12,21,False
0.95,100,100,True
0.95,40,20,False
0.95,21,41,False
0.8,26,14,False
0.95,30,5,False
0.8,440,220,False
1.0,400,400,True
0.95,41,53,False
0.9,80,100,False
0.95,30,30,True
0.8,20,25,False
0.8,12,15,False
0.95,83,48,False
0.95,5,4,False
0.9,6,18,False
1.0,5,31,False
0.95,4,84,False
0.95,300000,106000,False
0.9,70,15,False
0.8,2000,2000,True
0.8,30,100,False
0.8,1500,1500,True
0.95,8,9,False
0.8,16,12,False
0.95,24,48,False
0.8,21,24,False
0.95,100,20,False
0.95,312,322,False
0.95,42.00,42,False
0.95,10,12,False
0.95,49,50,False
0.95,5,7,False
0.8,17,10,False
0.95,24,12,False
1.0,25,5,False
0.95,12,45,False
0.8,6,6,True
0.95,5,5,True
0.95,135,135,True
0.8,12,18,False
0.8,5,5,True
0.95,32,40,False
0.8,4,255,False
0.95,50,6,False
0.95,4,4,True
0.95,210,220,False
0.8,248,121,False
1.0,3,250,False
1.0,60,37,False
0.95,35,50,False
0.95,700,2020,False
0.95,55,45,False
0.8,1,72,False
0.95,900,705,False
0.95,22,42,False
0.95,29,35,False
0.95,8,10,False
0.95,9,3,False
0.95,34,34,True
0.95,160,8,False
0.9,18,39,False
0.95,800,1200,False
0.95,9,9,True
0.95,12,23,False
0.95,120,44,False
0.9,30,90,False
0.8,8,8,True
0.95,28,28,True
0.85,8,10,False
0.8,180,8,False
0.95,40,40,True
1.0,3,3,True
0.95,365,345,False
0.8,9,21,False
0.95,75,17,False
0.8,4,2,False
0.95,48,24,False
0.95,165,165,True
1.0,7,7,True
0.8,32,23,False
0.95,90,90,True
0.95,22,22,True
0.95,310,300,False
0.95,62,72,False
0.8,70,80,False
0.95,25.50,21,False
0.85,1.67,6,False
0.8,6,38,False
0.95,2.28,18,False
0.95,120,2,False
0.95,100,50,False
0.95,36,21,False
0.95,27,24,False
1.0,6,4,False
0.95,32,32,True
1.0,825,400,False
0.95,640,660,False
1.0,1000,2000,False
0.95,600,600,True
0.95,16,32,False
0.8,-3,8,False
0.8,30,30,True
0.95,72,108,False
0.95,20,20,True
1.0,18,27,False
0.8,40,2,False
0.8,500,300,False
1.0,91,81,False
0.95,9,5,False
0.95,35,35,True
0.95,334,584,False
0.8,12,108,False
1.0,0,60,False
0.95,0,4,False
0.95,15,15,True
0.95,12,1,False
0.95,25,20,False
0.95,12,12,True
0.8,110,11,False
0.95,36,24,False
0.95,40,80,False
0.95,33,90,False
0.9,40,8,False
0.95,1600,1600,True
0.95,6,6,True
0.95,150,290,False
0.8,-100,1700,False
0.95,96,200,False
0.8,12,10,False
0.95,1440,40,False
0.8,44,130,False
0.95,32,160,False
0.8,445,15,False
1.0,5,6,False
0.95,60,370,False
0.8,25,65,False
0.95,70,100,False
0.95,0.33,20,False
0.8,6,7,False
0.8,33,3,False
0.8,5,5,True
0.95,42,1979,False
0.95,17,170,False
0.95,7425,7425,True
0.95,300,300,True
0.95,123,123,True
0.95,25,10,False
0.95,147,168,False
0.95,80,80,True
0.95,80,80,True
0.95,31,21,False
1.0,90,90,True
0.8,60,60,True
0.95,74,113,False
0.95,15,72,False
0.95,480,730,False
0.95,8,71,False
0.95,45,25,False
0.95,50,54,False
0.95,10,7,False
0.95,525,300,False
0.8,-359,121,False
0.95,1395,325,False
0.95,14,7,False
0.95,3,3,True
0.8,10,38,False
1.0,20,100,False
0.8,38,35,False
0.95,16,16,True
0.95,3200,3200,True
0.8,900,1050,False
0.9,3,6,False
0.95,129,119,False
0.95,16,8,False
0.95,1,480,False
0.95,2,11,False
0.95,7,1,False
0.95,132000,144000,False
0.95,625,304,False
0.9,18,2,False
0.8,6,46,False
0.95,24,40,False
0.8,1270,180,False
0.95,23,66,False
0.95,144,14400,False
0.8,42,42,True
0.95,232,232,True
0.95,1950,2,False
0.8,20,570,False
0.95,5,115,False
0.95,420000,426000,False
0.8,56,2240,False
0.8,360,14,False
0.95,98,154,False
0.95,32.00,224,False
0.95,50,31,False
1.0,18,12,False
0.8,500,375,False
0.95,40,210,False
0.95,14,14,True
0.8,20,10,False
0.95,10,45,False
0.95,60,100,False
0.8,1,2,False
0.8,9,27,False
1.0,35,35,True
0.8,-2,2,False
0.9,3,4,False
0.95,240,480,False
0.85,14,15,False
0.95,76,10,False
0.95,7,7,True
0.95,60,120,False
0.8,13,105,False
0.8,1800,80,False
0.95,8,32,False
0.95,140,170,False
0.8,300,270,False
0.8,24,54,False
0.95,28.62,200,False
0.95,11,13,False
0.95,30,1200,False
0.95,95,95,True
0.95,8,8,True
0.95,12,240,False
0.95,23,28,False
0.8,33,25,False
0.95,4,16,False
0.85,1375,2475,False
0.8,16,16,True
0.95,65,30,False
0.8,24,4,False
0.95,22.33,21,False
0.95,192,192,True
0.95,60,21,False
0.95,13,37,False
0.95,25,81,False
0.95,139,98,False
0.95,12,12,True
0.95,18,13,False
0.8,64,48,False
0.8,5,4,False
0.8,2,112,False
0.95,100,100,True
0.95,44,44,True
0.8,40,24,False
0.95,116,116,True
0.95,15,22,False
0.8,8,134,False
0.95,3,3,True
0.95,36,216,False
0.95,22,24,False
0.8,6,2,False
0.8,15,10,False
0.85,15760,3,False
0.95,7,7,True
0.95,687,567,False
0.95,405,72000,False
0.95,26.68,15,False
0.8,102,13,False
0.95,13,11,False
0.95,120,28,False
0.95,270,163,False
0.95,5,4,False
0.95,150,40,False
0.9,10,10,True
0.9,5,5,True
0.95,1245,1145,False
0.95,300,113,False
1.0,1440,1440,True
0.95,1260,1260,True
0.95,40,40,True
0.95,38,28,False
0.8,35,18,False
0.8,4,4,True
0.95,1.67,15,False
0.8,40,8,False
0.85,3.14,15,False
0.8,20,2,False
0.8,6,6,True
0.95,33,4,False
0.95,52,52,True
0.95,21,32,False
0.95,52,4,False
0.8,19,29,False
0.8,50,15,False
0.85,0.15,30,False
0.95,34,19,False
0.95,118,800,False
0.8,40,760,False
0.95,640,640,True
0.8,12,12,True
0.8,240,240,True
0.95,600,5100,False
0.8,11,77,False
0.95,2,84,False
0.95,420,480,False
0.95,25,8,False
0.95,480,2400,False
0.95,4,8,False
1.0,600,960,False
0.8,40,40,True
0.95,900,1400,False
0.95,16,9,False
0.95,40,30,False
0.95,55,33,False
0.95,120,130,False
0.95,4,28,False
0.95,6300,7200,False
0.95,480000,60000,False
0.8,8,6,False
0.8,12,12,True
0.95,46,46,True
0.95,650,350,False
0.95,150,46,False
0.8,63,38,False
0.8,33,7,False
0.95,58,25,False
0.8,105,105,True
0.95,145.00,135,False
0.8,1400000,3500000,False
0.95,12,8,False
0.95,350,700,False
0.95,375,375,True
0.95,18,36,False
0.95,18,18,True
0.95,3,10,False
0.95,60,20,False
0.95,100,1140,False
0.95,720,120,False
0.85,65,107,False
0.95,95,100,False
0.95,10,14,False
0.95,1.75,3,False
0.95,42,42,True
0.95,261,212,False
0.95,400,1600,False
0.8,-1,2870,False
0.95,180,50,False
0.95,180,195,False
0.8,25,25,True
0.9,80,25,False
0.95,26,65,False
0.8,33.33,80,False
0.95,126,420,False
0.9,26,2460,False
0.9,18,27,False
0.95,3275,3285,False
0.9,40,8,False
0.95,19,14,False
0.95,119,42,False
1.0,30,50,False
0.8,6,3,False
0.9,18,165,False
0.95,2880.00,60,False
0.95,10,10,True
0.95,450,450,True
0.95,3,4,False
0.9,48,10,False
0.95,105,180,False
0.9,60,50,False
0.95,25,6,False
0.95,100,10,False
0.95,62,44,False
0.95,78,71,False
0.95,208,301,False
0.95,60,6,False
0.8,900,20,False
0.87,130,170,False
1.0,74,38,False
0.95,17,2,False
0.95,180,30,False
0.8,18,18,True
0.95,250,50,False
0.95,79.50,42,False
0.9,7,7,True
0.9,60,32,False
0.95,111,10,False
0.8,48.00,48,False
1.0,28,7,False
0.95,137,8,False
0.8,7,4,False
0.95,5,155,False
0.95,4000,25,False
0.8,25,61,False
0.95,6,10,False
0.95,7,7,True
0.9,12,14,False
0.95,10,254,False
0.8,90,90,True
0.95,57,28,False
0.9,3,3,True
0.95,550,550,True
0.95,145,92,False
0.95,28.50,30,False
0.95,1060,1065,False
0.95,3.33,5,False
1.0,2,6,False
0.95,38,38,True
0.95,4,14,False
1.0,11,43,False
0.95,140,60,False
0.95,80,80,True
0.9,12,8,False
0.95,6,25,False
0.8,73,7,False
1.0,30,30,True
0.95,29,28,False
0.95,360,171,False
1.0,70,75,False
0.95,74508000,208000,False
0.95,640,10,False
0.95,480,480,True
0.8,190,1140,False
0.8,15,20,False
0.95,400,400,True
0.95,300,2050,False
0.95,18.00,1035,False
0.8,8,8,True
0.8,500,500,True
0.95,2,4,False
1.0,200,1000,False
0.95,195,285,False
0.8,3,15,False
0.8,-7,15,False
0.95,6,6,True
0.8,36,13,False
0.95,40,36,False
0.95,100,38400,False
0.95,87,34,False
0.95,12,15,False
0.9,9,60,False
0.85,22,22,True
0.95,35,7,False
0.8,160,430,False
0.8,100,30,False
0.95,8,6,False
0.95,3,4,False
0.95,12,30,False
0.95,24,24,True
0.95,640,640,True
0.8,9600,2400,False
0.95,16.67,24,False
0.95,72.00,72,False
0.95,330,660,False
0.8,96,256,False
0.95,90,8,False
0.95,160,320,False
0.95,2,115,False
0.8,820,2950,False
0.95,4,24,False
0.95,121,121,True
0.8,-63,3,False
0.9,48,26,False
0.95,351.00,354,False
0.95,20,20,True
0.95,103,68,False
0.8,3,15,False
0.95,300,300,True
0.95,440,170,False
0.8,4,12,False
0.95,40,40,True
0.9,3,3,True
0.95,350,200,False
0.95,200,2000,False
0.95,60,76,False
0.95,3.00,9,False
0.8,160,200,False
0.95,400,400,True
0.95,21,36,False
0.95,9,19,False
0.8,27,27,True
0.9,48,48,True
0.95,8,10,False
0.95,192,264,False
0.95,63,3,False
1.0,10,10,True
0.95,7,2,False
1.0,2,2,True
0.95,31,72,False
0.95,270,297,False
0.95,37,37,True
1.0,6800,7200,False
0.95,82,99,False
0.95,240,205,False
0.8,11,6,False
0.95,131,132,False
0.95,18,42,False
0.95,565.00,565,False
0.85,87,2,False
0.8,20,60,False
0.95,68,61,False
0.8,400,120,False
1.0,14,448,False
0.95,1100,2400,False
0.9,1.75,17,False
0.95,54,57,False
0.8,20,5,False
0.9,12,10,False
0.95,70,7,False
0.95,26,33,False
0.95,69,120,False
0.95,330,9,False
1.0,87400,86,False
0.8,10,12,False
0.8,2900,2900,True
0.8,120,300,False
0.95,42,54,False
0.95,16,8,False
0.95,491,50,False
0.95,34,22,False
0.95,300,135,False
0.8,52,52,True
0.95,89,79,False
0.95,5,9,False
0.95,72,83,False
0.8,33,33,True
0.95,50,56,False
0.95,116,116,True
0.95,7,4,False
0.95,102,102,True
0.8,6,3,False
0.95,0.16,6,False
0.8,41,105,False
0.95,25200,2,False
0.8,72,28,False
0.95,100,140,False
0.95,800,1563,False
0.95,5.75,5,False
0.95,8400,4400,False
0.95,28000,2,False
0.95,43,26,False
0.95,530,530,True
0.95,24,6,False
0.95,10,19,False
0.95,525,650,False
0.8,13,33,False
0.9,300,3000,False
0.8,1200,240,False
0.95,1600000,1600000,True
0.95,2056,8,False
0.8,100,90,False
0.95,32,280,False
0.8,60,60,True
0.95,36,42,False
0.95,1,12,False
0.8,9,12,False
0.95,1450,1450,True
0.95,8,24,False
0.95,8,4,False
0.95,137,484,False
0.8,45,117,False
0.95,10,10,True
0.95,15,25,False
0.95,62,62,True
0.95,2,8,False
0.95,125,120,False
0.9,480,10,False
1.0,84,480,False
0.8,120,320,False
0.9,18,54,False
0.95,210,760,False
1.0,4,4,True
1.0,1.00,1,False
0.8,14,19,False
0.95,49,4,False
1.0,36,6,False
0.95,1955,1955,True
0.95,80,70,False
0.8,15,55,False
0.85,0.67,2,False
0.95,9,27,False
0.95,8,8,True
0.95,399,240,False
0.8,68,192,False
0.9,100.00,25,False
0.95,64,221,False
0.95,51.84,162,False
0.9,1000,54,False
0.95,0.25,12,False
0.8,16,120,False
0.95,1100,2100,False
0.95,39,84,False
0.8,110,250,False
0.95,39,45,False
0.95,40,40,True
0.8,12,22,False
0.85,13,10,False
0.95,17.25,204,False
0.95,12,36,False
1.0,0.27,8,False
0.95,78,27,False
0.9,30,118,False
0.95,60,100,False
0.95,9,21,False
0.95,30,30,True
0.95,625000,885,False
0.8,710,355,False
1.0,8320,20800,False
0.95,7467,2600,False
1.0,130,8,False
0.95,11,26,False
0.95,124.40,50,False
0.95,33,39,False
0.9,18,72,False
0.8,210,170,False
0.95,576000,42000,False
0.95,254,28,False
0.8,245,245,True
0.95,240,280,False
0.95,28,32,False
0.9,18,140,False
0.95,10320,1860,False
0.95,40,30,False
0.95,54,54,True
0.95,62,132,False
0.95,100,250,False
0.8,16,24,False
0.8,6000,7100,False
0.95,15,12,False
0.8,35,55,False
0.95,1,5000,False
0.95,272,68,False
0.95,202,162,False
0.95,2,2,True
0.95,5000,2000,False
0.8,1200,1200,True
0.95,4000,4000,True
0.95,9,54,False
0.95,12.50,960,False
0.8,15,15,True
1.0,70,70,True
0.95,14,121,False
0.95,190,180,False
1.0,360,9,False
0.95,84,84,True
0.95,54,16,False
0.8,12,4,False
1.0,67.50,72,False
0.8,24,4,False
0.95,33,33,True
0.9,8,21,False
0.8,10,10,True
0.95,110,110,True
